designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 6083701847726663424",6083701847726663424,201.69784678140599,-47.47388894898975,,,,,14.3862705,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847726664320",6083701847726664320,201.70602475550552,-47.46877890563014,,,,,16.610466,0.98793983,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847726824576",6083701847726824576,201.70707669216037,-47.46365332766432,,,,,14.073371,1.4091015,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847726825856",6083701847726825856,201.7003070426395,-47.46243553036627,,,,,17.266829,0.9896984,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847726913536",6083701847726913536,201.70344149640917,-47.46653102704125,,,,,16.106503,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847744993920",6083701847744993920,201.69984266478835,-47.475721723594944,,,,,15.693922,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847744994048",6083701847744994048,201.69526485096046,-47.47340262404716,,,,,14.121078,1.1702833,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847744994816",6083701847744994816,201.69280765711318,-47.47164395399164,,,,,16.872496,1.0061302,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847744995712",6083701847744995712,201.69337434291916,-47.46886860573828,0.1646981665000455,-2.6314224285042345,-6.60798434818119,2.4150927,14.113557,1.1768074,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701847744995840",6083701847744995840,201.69271360454124,-47.46944092636317,,,,,16.643936,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847744996992",6083701847744996992,201.69547614986678,-47.4706712963145,,,,,14.466546,0.66455746,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847744997504",6083701847744997504,201.6932312375501,-47.46761127879704,,,,,16.590157,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847744998400",6083701847744998400,201.69817968745826,-47.472861546407174,,,,,13.511618,1.1355066,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847744999040",6083701847744999040,201.69782594973248,-47.472233376584526,,,,,14.830082,1.1631165,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847744999552",6083701847744999552,201.70153561615155,-47.47340189280782,,,,,15.847231,1.0009012,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745000832",6083701847745000832,201.70004304462643,-47.4725839840918,-0.16967262329735253,-3.759014336996592,-6.743495133344998,6.435931,14.775478,0.99729633,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701847745002240",6083701847745002240,201.6951680524514,-47.466764345324954,,,,,14.1574545,1.1480322,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745003904",6083701847745003904,201.69668404173026,-47.46684145529961,-0.9852276124425232,-3.694768611202928,-7.306424105235184,1.9398091,15.013051,1.0690775,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701847745008384",6083701847745008384,201.701928859234,-47.46873321565349,,,,,15.834877,1.0851297,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745009408",6083701847745009408,201.70013114543664,-47.464084777639826,,,,,16.303852,0.9388418,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745011328",6083701847745011328,201.71001618931066,-47.46911405992982,,,,,16.059904,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745012352",6083701847745012352,201.7003885452695,-47.46158049417181,0.6204922960094471,-2.546171432489634,-5.495787070228176,1.508072,15.005519,1.0997677,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701847745017472",6083701847745017472,201.70794603042842,-47.463424185472945,0.22134752928798088,-3.772392999357751,-6.076380656772932,1.2186491,12.793278,1.3684607,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5690.708,2.9741,-0.8796,1862.8303,1.3046,1.0491,0.5741
"Gaia DR3 6083701847745017856",6083701847745017856,201.7128112792861,-47.46749535849116,,,,,14.744027,0.66306686,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745204864",6083701847745204864,201.7020307696332,-47.47564512734742,,,,,12.988552,1.1706734,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745208960",6083701847745208960,201.69942665065355,-47.46641441472741,,,,,16.185158,0.8671751,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745209088",6083701847745209088,201.69914747462383,-47.46625773587999,,,,,16.667849,0.94744873,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745554560",6083701847745554560,201.70698718361268,-47.464263293725196,0.29706542196413926,-3.505166870337871,-5.208332906948936,2.0364852,13.610516,1.2765312,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,19370.99,3.3547,-1.3219,7599.3535,3.1621,2.8193,1.5514
"Gaia DR3 6083701847745650688",6083701847745650688,201.6954500807466,-47.466117656978724,,,,,16.684973,0.9603214,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847745814912",6083701847745814912,201.70662661360737,-47.472466022749494,,,,,14.368175,1.1563301,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847746030464",6083701847746030464,201.70246811216916,-47.47213771702411,,,,,17.11921,0.94247246,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847746033280",6083701847746033280,201.69444605784125,-47.47103967113723,,,,,15.643344,1.67488,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753823744",6083701847753823744,201.69535888819738,-47.4784590898733,,,,,17.267378,0.92884636,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753836800",6083701847753836800,201.6967832840549,-47.47545795030406,,,,,15.841012,0.99143887,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753839104",6083701847753839104,201.69317753099057,-47.47365946933798,,,,,13.97705,1.1528358,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753848960",6083701847753848960,201.69183362961562,-47.46679990057198,,,,,16.307217,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753850880",6083701847753850880,201.6953466734631,-47.47116306764216,,,,,15.292065,0.69849014,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753851008",6083701847753851008,201.69634993680393,-47.47094192597503,,,,,16.751396,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753851520",6083701847753851520,201.69536217925165,-47.46996636222415,,,,,15.509342,0.9700451,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753879424",6083701847753879424,201.69608015426692,-47.466397242766924,,,,,14.996981,1.0758905,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753882240",6083701847753882240,201.7052308977093,-47.473676374605255,,,,,15.897335,1.0588646,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753892224",6083701847753892224,201.7100101217238,-47.47010069477952,,,,,14.657049,0.6107435,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701847753894016",6083701847753894016,201.70150684046553,-47.46506767114423,,,,,16.613909,1.0618467,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701877781795584",6083701877781795584,201.71722790036867,-47.470434345900095,,,,,15.061182,0.529933,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701877781796992",6083701877781796992,201.71894602816903,-47.474283511790205,,,,,13.909187,1.1256866,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701882080326784",6083701882080326784,201.72000809256576,-47.478102807896796,2.0893308483735122,-3.6043730086765864,-6.933549878366575,5.278177,15.521139,0.616518,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701882080345984",6083701882080345984,201.71919269152315,-47.474101317304005,,,,,16.727865,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701882085319552",6083701882085319552,201.71883291008,-47.47364526260476,,,,,15.912619,1.1340351,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701882113645952",6083701882113645952,201.7207266147219,-47.47851589939283,,,,,17.29053,1.077323,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701882113646080",6083701882113646080,201.72050227633358,-47.477025431258205,,,,,15.065454,0.6380472,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519136768",6083702019519136768,201.67431813188486,-47.46389508032072,,,,,15.724659,1.0362978,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519139328",6083702019519139328,201.67891619594013,-47.46762578418475,,,,,15.024124,0.6510925,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519134336",6083702019519134336,201.68168442777932,-47.47069955660494,0.03937762087906038,-4.707000447957155,-7.36909936700253,2.433996,15.93095,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015216016896",6083702015216016896,201.6849738320716,-47.46935247065948,,,,,15.593195,1.0274792,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702015220689024",6083702015220689024,201.66741187767366,-47.46956424364659,0.07382287664469808,-4.184128685120738,-7.659700999383004,2.0139782,14.059104,1.1886606,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220689280",6083702015220689280,201.6673932600501,-47.46850974026262,-0.9776893343664085,-3.790610834260427,-5.511488855175459,4.428555,14.690606,1.1619415,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220691712",6083702015220691712,201.66998241578582,-47.47142425647367,,,,,14.344495,0.93067074,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702015220692096",6083702015220692096,201.67036639062727,-47.473719328165984,,,,,14.158454,1.2135859,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702015220693504",6083702015220693504,201.67121935516778,-47.47453435103614,0.2328122869605856,-2.9934768456116028,-5.09538941830176,0.87646145,12.796445,1.3506393,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5125.2764,2.5375,-0.9415,2441.2478,0.9706,0.7625,0.4132
"Gaia DR3 6083702015220693632",6083702015220693632,201.67137990703856,-47.470247168163915,0.17526249502084418,-4.2293356368216894,-6.667826106381057,1.4838709,14.145401,1.1682148,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5954.4487,3.1914,-2.1865,2382.8472,1.1497,0.945,0.5229
"Gaia DR3 6083702015220694784",6083702015220694784,201.67245280291044,-47.47699644832377,0.14420216872116298,-2.288929547960688,-6.248703540759566,1.3251634,13.986849,1.1914749,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220696064",6083702015220696064,201.67374721157657,-47.47621586377893,0.1310117818487621,-3.819176790056908,-5.294652322315566,1.4939277,14.779116,1.0971498,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220698624",6083702015220698624,201.67528363768398,-47.46923331091855,0.17227475401420608,-2.304588854569011,-7.76998026414546,1.1482396,12.400281,1.3850174,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5713.7603,2.8774,-1.0292,1686.4391,1.4259,1.1418,0.6262
"Gaia DR3 6083702015220700160",6083702015220700160,201.67658321934078,-47.46127707805932,-0.21072460502406443,-3.5460190833356107,-7.300614732534541,3.5146778,13.084365,1.1587324,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220701312",6083702015220701312,201.67745814088144,-47.46463781068086,-1.2887643166383602,-0.8535236152462736,-3.995752459520956,8.762299,12.9286175,1.2603054,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220701440",6083702015220701440,201.6773938168023,-47.47079170365457,0.23789783085655086,-2.499346625987121,-7.288057893368077,3.3060303,14.446632,1.1815395,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220701696",6083702015220701696,201.6774916713705,-47.465985928703866,,,,,13.332001,1.2522106,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702015220702592",6083702015220702592,201.67827427940406,-47.46850783410421,-0.43839255788886966,-3.639437576170102,-8.318243029373697,3.6453052,15.376271,1.0280657,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220703360",6083702015220703360,201.6788468193958,-47.47025759094209,-0.5969261025752782,-3.178434902498516,-8.228839315618728,2.622355,14.665818,1.104763,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220703616",6083702015220703616,201.67927564945623,-47.47169835960228,-0.36719087337697665,-2.27502963982511,-6.41974479970755,1.7240429,14.315869,0.8396673,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220704256",6083702015220704256,201.67979112622845,-47.46982895622883,,,,,14.861135,1.0656481,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702015220704640",6083702015220704640,201.68017285577804,-47.46564940861986,,,,,13.854169,1.2102509,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702015220706688",6083702015220706688,201.68217345285825,-47.469251146430814,0.03623413465892068,-4.352251353566771,-6.2364660295409555,1.4571078,12.184408,1.4233198,254.67674,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5758.7603,2.5044,-0.6039,2793.1577,1.5323,1.2225,0.6656
"Gaia DR3 6083702015220707328",6083702015220707328,201.68324637787245,-47.46610213161032,,,,,14.255141,1.5987959,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702015220708864",6083702015220708864,201.68463793080053,-47.463155695742245,0.3164832613519615,-3.462300123986717,-6.54785169028909,1.5485166,13.795399,1.17173,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702015220713984",6083702015220713984,201.68879448161908,-47.46573089687355,0.21455611780642023,-2.7278954718118373,-6.488495652654596,1.1504798,11.651519,1.5142193,251.96063,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5140.707,2.0941,-0.7101,2961.2502,1.3306,1.031,0.5566
"Gaia DR3 6083702019519053568",6083702019519053568,201.67199455937256,-47.47894866664607,-2.732693671574012,-5.726900661856651,-8.296673024927614,7.8978615,15.279747,1.0857067,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019519058560",6083702019519058560,201.66842985905396,-47.47310570833429,,,,,16.34062,0.6162243,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519058688",6083702019519058688,201.66864457566822,-47.472941587505844,0.3992697751764392,-3.0272510982031697,-5.292420822725546,3.6103399,14.90651,0.59390163,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019519064320",6083702019519064320,201.67235012193402,-47.477893904539094,,,,,16.413427,0.9906254,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519069056",6083702019519069056,201.66819889258122,-47.47224206405338,,,,,16.518087,1.0241499,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519070976",6083702019519070976,201.6674181277211,-47.47110547564992,,,,,16.616402,0.9636164,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519072000",6083702019519072000,201.6719229633586,-47.474716094758605,,,,,14.697096,0.7491503,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519078016",6083702019519078016,201.6733570967975,-47.47466297534335,,,,,16.317987,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519078144",6083702019519078144,201.67249648991415,-47.47388598334949,,,,,14.703259,1.158103,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519081984",6083702019519081984,201.67542138869263,-47.475853883003445,-0.9559573776063778,-2.5120392246724315,-8.179742581502534,2.3108666,15.251293,1.0427485,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019519089536",6083702019519089536,201.6716809719668,-47.47097497769826,,,,,15.498182,1.0705051,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519089792",6083702019519089792,201.6737231590933,-47.47210143226114,,,,,16.785944,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519089920",6083702019519089920,201.67357248872466,-47.472487981994924,,,,,16.410309,1.0505857,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519096576",6083702019519096576,201.67040592666808,-47.46927508460871,,,,,17.032627,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519111552",6083702019519111552,201.6732726899009,-47.46749251888936,,,,,16.598433,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519111680",6083702019519111680,201.67125061505533,-47.46777881040419,,,,,16.495033,1.2880878,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519112064",6083702019519112064,201.67276344989787,-47.467265070437,,,,,16.191648,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519113088",6083702019519113088,201.67859663976174,-47.47212837281961,,,,,15.409639,0.96492386,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519113216",6083702019519113216,201.6804869558671,-47.4736760117349,,,,,16.516079,0.8461962,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519113472",6083702019519113472,201.6796481928735,-47.47366030988972,2.2146126554520507,-4.337033488075352,-6.116491828891316,5.218069,15.3285885,0.7914448,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019519113728",6083702019519113728,201.68014537004976,-47.47314567031111,,,,,14.604854,1.0605526,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519114880",6083702019519114880,201.67241221917743,-47.466571819261546,0.27878161032126436,-2.782156525851607,-6.423091585926823,1.6904572,12.951154,1.2894106,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5802.9683,3.2815,-1.5149,1135.5245,1.2394,1.0046,0.5539
"Gaia DR3 6083702019519128448",6083702019519128448,201.67397101160194,-47.46512369600881,,,,,15.653235,1.0480556,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519131264",6083702019519131264,201.68114739779224,-47.46982947548154,,,,,14.950814,0.74793625,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519131648",6083702019519131648,201.6807799641389,-47.470239341642674,,,,,16.163237,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519131776",6083702019519131776,201.6800528692697,-47.46919582059062,,,,,16.476748,0.9536648,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519131904",6083702019519131904,201.67958826771402,-47.46919435794631,,,,,16.816137,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519133824",6083702019519133824,201.6831625507787,-47.470268623772974,,,,,13.828376,1.3811588,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519133952",6083702019519133952,201.68268797266666,-47.47053674141176,,,,,14.574516,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519134080",6083702019519134080,201.68299479346138,-47.47080834006216,,,,,14.092203,1.2305393,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519134208",6083702019519134208,201.6820794837849,-47.47035689777325,,,,,15.809105,0.9317503,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519140480",6083702019519140480,201.67597471437423,-47.46492904871324,2.3760460466061835,-1.150326090197314,-5.011580364358851,2.272787,15.266215,0.61013126,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019519146112",6083702019519146112,201.68269344271434,-47.46958193255249,,,,,14.764974,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519156480",6083702019519156480,201.68232534914074,-47.46791334909195,0.7213439032158105,-2.5620155887207385,-8.324101274303215,1.2726748,14.809754,0.5084648,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019519157504",6083702019519157504,201.6779430604029,-47.46401891051077,,,,,16.027294,0.98289394,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519159040",6083702019519159040,201.68033853254263,-47.4660278270851,,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519159168",6083702019519159168,201.68077694728387,-47.46527594420678,,,,,16.343935,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519159296",6083702019519159296,201.6806751739769,-47.465122111887744,,,,,16.38327,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519161472",6083702019519161472,201.67610576262706,-47.46149308927742,,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519161600",6083702019519161600,201.6755743584559,-47.461634263860375,-1.243855502480209,-4.19311168574098,-5.831407891206609,3.4027236,14.874052,0.7759218,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019519162880",6083702019519162880,201.67945259356964,-47.46471260513534,,,,,15.309715,0.5783615,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519166592",6083702019519166592,201.68239733019976,-47.465793988262426,,,,,14.362332,0.7447424,,"VARIABLE",0,false,false,false,true,false,false,false,,,,,,,
"Gaia DR3 6083702019519169024",6083702019519169024,201.68550920655412,-47.46750240384617,,,,,16.958923,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519169408",6083702019519169408,201.68513794928518,-47.46808091428861,,,,,15.666296,0.9890642,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519177984",6083702019519177984,201.6811460872181,-47.463627831224905,-0.0025520836553649673,-4.4776265705779315,-6.03431942185396,3.8136854,16.02141,1.1138487,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083702019519178112",6083702019519178112,201.680683339562,-47.46278288583449,,,,,15.182065,1.1130266,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519178752",6083702019519178752,201.68558844216003,-47.46649865618128,,,,,14.975018,1.084281,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519178880",6083702019519178880,201.68558297324236,-47.4668063866501,,,,,14.944071,1.1287127,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519179264",6083702019519179264,201.68673661770762,-47.46785669448796,,,,,15.784517,1.1053267,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519181184",6083702019519181184,201.68457853704555,-47.465827202948645,,,,,15.740287,1.2766018,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519185536",6083702019519185536,201.68417770386637,-47.46525997541152,-0.05566195875251897,-3.4811434213589805,-6.8179647691151395,1.3247955,14.390252,1.1277666,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,6567.7363,2.746,-2.1884,6115.6753,1.3822,1.1578,0.6358
"Gaia DR3 6083702019519185664",6083702019519185664,201.68464948859946,-47.46476062941826,,,,,16.020706,1.0587072,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519187072",6083702019519187072,201.68398062868312,-47.463549164642004,,,,,15.609764,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519187200",6083702019519187200,201.6846863793732,-47.46359375942757,,,,,14.451668,1.1603413,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519187328",6083702019519187328,201.68376291228483,-47.463776023874225,,,,,15.423915,1.1664734,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519189376",6083702019519189376,201.68272571165642,-47.461422524370455,,,,,13.2013,2.4457483,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519189504",6083702019519189504,201.68228175021983,-47.4610811396653,,,,,16.684126,1.0966415,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519190784",6083702019519190784,201.68550559311655,-47.46384490859905,,,,,16.931067,0.982399,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
